ID,approve,date,movie_name,score,short_review
秦幽轩,0,"
                    2018-09-09
                ",塞西亚：复仇之剑 短评,30,倒是够原始粗犷够man，不过也够简单粗暴，人糙情节也糙。最后在草地中跑向敌人的一幕有点《角斗士》的赶脚，再为我喜好的各种干尸小骷髅加个零点几分。以及，战斗民族一向号称毛熊，但没想到人家体内竟然真的有毛熊啊？！以及，一个俄罗斯片，为什么我看的是英文配音版？
八十克,1,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,30,这英文配音是什么鬼
老天使,0,"
                    2018-09-12
                ",塞西亚：复仇之剑 短评,40,"宋小宝不死就可能不族灭。
最终是价值观的PK啊，没情分。"
狮心公爵,0,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,30,同时期还是中国文明度高啊
龙剑李航,0,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,30,剧情简单，但颇有古风，其实跟我们古代早期是很像的。既有铁血柔情又有帝王权谋，既有刎颈之交又有王国联盟，既有忠肝义胆又有背后反叛，元素挺多！给三个星！
費丶,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,30,能不能把奇幻的分类删掉？我还以为真有奇幻的部分，原来就是个故事背景是奇幻的，全程就是主角开挂般的打打杀杀。 
伊娃瓦力,0,"
                    2018-09-11
                ",塞西亚：复仇之剑 短评,40,意外还不错
ZHB,0,"
                    2018-09-12
                ",塞西亚：复仇之剑 短评,30,"一个战士加一个盗贼的血腥杀戮之旅,槽点是带了点玄幻,感觉不带更好.打斗非常真实,不错的片子.结局还是政治大于一切,战士还是勇士不过大海一沙而已.另外俄罗斯近两年拍的一些片子真的比好莱坞的爆米花套路娱乐片好看."
感觉,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,40,妖魔化斯基泰人 文明6里的斯基泰人早期buff暴兵很bt的
天堂电影院,1,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,30,热评有人说只比《启示》差一点，才决定看的！这何止是差一点啊，完全就不在一个层次啊！
阿超是个收藏家,0,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,20,特么的，再也不想看俄罗斯拍的古装片了。
海阔心静,0,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,40,承诺、信任、背叛有那么多的不甘。血腥、暴力、战争战斗民族的血性。
厶也马勺,0,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,30,画风黑暗粗旷动作干净利落
摇滚吧斯里普,0,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,30,毛子心里都有头熊？可以！
记忆中总是有一,0,"
                    2018-09-07
                ",塞西亚：复仇之剑 短评,40,标配骑马与砍杀，很骨感，七分没跑了，结局比较反套路，好评。
Mr C 陈,0,"
                    2018-09-14
                ",塞西亚：复仇之剑 短评,40,血腥，暴力，忠诚，背叛，家庭，战争。看得刺激，打斗很有俄罗斯特色，看起来很爽的一部电影。
菜两包,0,"
                    2018-09-15
                ",塞西亚：复仇之剑 短评,30,2018#097
跳跃的灵魂,0,"
                    2018-09-09
                ",塞西亚：复仇之剑 短评,50,史诗级别的
牧童,1,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,40,原始宗教有意思，和启示录有点类似。最喜欢马腾，和张晋有点像，可惜死了。总体不错。
冰晶莹,2,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,40,钢铁直男的电影啊~~~主角真是北极熊的代言人有木有。自古君王皆无情，和臣民哪来的什么约定。马滕也真是帅气的战斗方式，这种原始的砍杀战斗方式，最让人放得开。最后的狼族被剿灭真是心酸，俄罗斯人真是不会想，不如留下几个，主角保护他们，然后复仇，直接可以拍第二部啊~~~这种电影很希望看到第二部，因为他的故事只是刚刚开始，而不是已经结束。
初心,0,"
                    2018-09-11
                ",塞西亚：复仇之剑 短评,30,难怪说俄罗斯战斗民族，原来个个都是信仰战
RecobaV5,0,"
                    2018-09-11
                ",塞西亚：复仇之剑 短评,20,以下有剧透！不得不说这个领主很NB，有谋略有远见，可惜不知道主角会变狼（还是熊来着？），不然不会那么轻易让他走的。
福尔摩伟,0,"
                    2018-08-04
                ",塞西亚：复仇之剑 短评,40,诠释了什么叫低成本高水准电影
Moustache,1,"
                    2018-09-05
                ",塞西亚：复仇之剑 短评,30,男配满分...  主角切熊T打斗的时候...实在是中二..  最后的结尾定格在半空，加上BGM.....   令人懵逼...
暖暖的暖暖的,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,30,剧情简洁通畅，就是看不惯这些男人脸上的浓妆！
加百利,0,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,30,前段中段都不错，后半段有点塴了。
亦池,0,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,40,所以，是有续集的吧。。
ZY_FC,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,30,很战斗名族
Kya,0,"
                    2018-09-09
                ",塞西亚：复仇之剑 短评,40,俄毛山炮民谣旋死音乐剧情化、视觉化计划。
新核维度,0,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,40,最后这弯子绕得真大
soda-aaaa,0,"
                    2018-09-12
                ",塞西亚：复仇之剑 短评,20,拍得朴实一点不行吗？神神鬼鬼的 差评。
black,2,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,30,从统治者的角度来看，国王做的很对，我的土地上只能有我的人，我的人的标准是什么，就是听话顺从的奴仆，不听话的，惹麻烦的，不好驾驭的，统统要除掉，这就是专制主义的文化精髓。这种文化不但在俄罗斯流传至今，也在另一个自称伟大的国家流传至今。
暖阳,0,"
                    2018-09-08
                ",塞西亚：复仇之剑 短评,40,君臣之间，无非就是这点破事，忠诚不过是政治的杀人剑，剧情槽点有点多，英文配音是谷歌翻译？好在动作设计还行，其他的也就看个意思就行。
Sofatgodie,3,"
                    2018-06-20
                ",塞西亚：复仇之剑 短评,30,长发飘飘纹身小哥帅的一逼
uangan13,0,"
                    2018-09-07
                ",塞西亚：复仇之剑 短评,40,非常带劲！简单粗暴！
endlessrain,0,"
                    2018-09-11
                ",塞西亚：复仇之剑 短评,40,画面四星，故事三星，为了支持俄罗斯电影，给四星
飞刀马,0,"
                    2018-09-09
                ",塞西亚：复仇之剑 短评,30,俄罗斯特色，可以更血腥一点
小秋的沥川,0,"
                    2018-09-14
                ",塞西亚：复仇之剑 短评,40,非常原始的暴力学演绎，很真，却又很悲伤
夏威夷芋头,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,50,化妆跟布景很精良，画质却故意拍的比较渣，看的英文配音版刚开始也不太适应。非常硬核，打斗跟过场很像《杀死比尔》，喝兴奋剂那段笑尿了，指环王之后这么多史诗片，这可能是最爽的一部了。政治跟宗教也拍的毫不掩饰。
马耳东风,1,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,40,简介完全错误，是其他电影吧。男二是潜入游戏玩家 人设比主角出色，可惜被剧情杀一套带走了，观感还行，这个结局，是有第二部的节奏吗
沫渣忑,1,"
                    2018-09-07
                ",塞西亚：复仇之剑 短评,30,一个武器战士和一个刺杀贼的魔兽日常
豆豆,0,"
                    2018-09-06
                ",塞西亚：复仇之剑 短评,30,动作场面、布景和衣着什么的都很不错，就是演员演技一般，剧情老套，节奏不好
Freeman,0,"
                    2018-09-15
                ",塞西亚：复仇之剑 短评,30,一般般吧，也没太惊艳的。
青寒十一,0,"
                    2018-09-15
                ",塞西亚：复仇之剑 短评,40,挺好的
阳光206,0,"
                    2018-09-14
                ",塞西亚：复仇之剑 短评,40,感觉这才是让人心动的电影。无论是画面还是故事。
nettree,0,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,40,血腥和野蛮让我回忆起《战斧骨》。
叶秋,0,"
                    2018-09-09
                ",塞西亚：复仇之剑 短评,40,非常血性，完成度比较高，就是故事差了点。
Tommy,1,"
                    2018-09-13
                ",塞西亚：复仇之剑 短评,20,战斗民族真硬核，肉搏从头打到尾，有史诗英雄的一贯套路也结合了宗教信仰的色彩，拍得还是很给力的，但由于题材的限制，高度有限，评价不高也是情理之中。
国足铁杆球迷,0,"
                    2018-09-10
                ",塞西亚：复仇之剑 短评,30,血性俄罗斯
懒散且闲,0,"
                    2018-09-07
                ",塞西亚：复仇之剑 短评,30,有点简短  被那个瘦小但是心狠又重诺言狼战士圈粉
Casper,0,"
                    2018-09-11
                ",塞西亚：复仇之剑 短评,10,前面20分钟气氛渲染和暴力动作戏不错，后面太多的震镜，动作不连贯，有点假…再夹杂着莫名其妙的镜头，观感差评
